,UserID,Name,Tweet,Mentions,Created At,Retweet,Likes,Location
352,SamritiBhankhar,Samriti,@RENU76316390: To improve society and do good people true saint would spend their whole life and inspire and show way for good work. Gur…,['Shagun insan'],2022-08-19 15:10:54+00:00,1,0,
353,singh03rock,Singh Rakesh,"@singh03rock: आज़ादी के 75 साल का अमृत महोत्सव मनाने का वक्त आ गया है। गर्व से, शान से #HarGharTiranga  लहराने का वक्त आ गया है।🇮🇳",['Singh Rakesh'],2022-08-19 15:10:53+00:00,1,0,"Lucknow, India"
354,nss_AVCollege,vartak nssH01,"#AzadiKaAmritMahotsav #HarGharTiranga
Visit to Vasai Fort by A. V. College on 11th August 2022 https://t.co/9i20mBflh2",[],2022-08-19 15:10:46+00:00,0,0,
355,AsmitaC2,Asmita C.,@ActorMadhavan: #HarGharTiranga 🇮🇳🇮🇳🇮🇳🙏🙏 https://t.co/LQcjoapb87,['Ranganathan Madhavan'],2022-08-19 15:10:43+00:00,1,0,
356,DrChirutkar,Dr Harshad,"@centralbank_in: Buy your dream house with the convenient and low-interest Cent Home loans.

#HomeLoans
#HarGharTiranga
#AzadiKaAmritMah…",['Central Bank of India'],2022-08-19 15:10:38+00:00,1,0,"Gujarat, India"
357,tcmahmedabad,તલાટી કમ મંત્રી અમદાવાદ ( Talati cum Mantri ),@GRTMM1 @tcmunionahm @brijeshmeja1 @devanshijoshi71 @CMOGuj  #TCMStrikeGujarat #Tcmstrikgujrat #HarGharTiranga @CYSSAAPGujarat #TCMstrikegujrat #Tcmgujaratstrike #सचिवजीहड़तालपेहै https://t.co/xq8IaBZwwD,"['ગુજરાત રાજ્ય તલાટી મંત્રી મહામંડળ (OFFICIAL)', 'અમદાવાદ જીલ્લા તલાટી કમ મંત્રી મંડળ', 'Brijesh Merja', 'Devanshi Joshi', 'CMO Gujarat', 'CYSS AAP Gujarat']",2022-08-19 15:10:25+00:00,0,1,"Ahmadabad City, India"
358,PreetIn75083241,Preet Insan,"@DSSNewsUpdates: Celebrate the pride of Indian tricolour!🇮🇳
#DeraSachaSauda’s volunteers enthusiastically participating in #HarGharTiran…",['Dera Sacha Sauda'],2022-08-19 15:10:20+00:00,1,0,"Ambala, India"
359,khaansir1,Khaan Sir,"@JannatEHaphruda: بھارتی فوج نے اقبال میموریل پبلک ہائی سکول، گشی میں یوم آزادی کے کوئز مقابلے کا انعقاد کیا۔
#Kashmir
#ProsperousKashmi…",['Jannat-e-Haphruda'],2022-08-19 15:09:46+00:00,1,0,
360,anwer_hs3,Anwer HS,"@pspathania2333: Let us remember those who made our independence possible. The nation will always be indebted &amp; grateful to them. 
#Happ…",['Pathan'],2022-08-19 15:09:33+00:00,1,0,
361,Gurtej97627009,Gurtej,"@RadioChinarFM: #Kashmir Celebrating #75th Independence Day.. 

#HarGharTiranga #kashmirvalley #Sopore #Baramulla #Srinagar https://t.co…",['Radio Chinar 90.4 FM | Har Dil Ki Dhadkan'],2022-08-19 15:09:23+00:00,1,0,
362,Kanak15400220,Amita Insan,@Kanak15400220: तिरंगा हमारे देश की आन बान शान का प्रतिक है कितने ही वीरों की कुर्बानी के बाद हमे ये अवसर मिला है Saint @Gurmeetramrahim…,"['Amita Insan', 'Dr.GURMEET RAM RAHIM']",2022-08-19 15:09:11+00:00,1,0,
363,anwer_hs3,Anwer HS,@OfficeOfLGJandK: Glimpses of #HarGharTiranga Utsav from Kupwara. https://t.co/PwC2CVvF7w,['Office of LG J&K'],2022-08-19 15:08:47+00:00,1,0,
364,zewdi_kahassai,zewdi kahassai,"@IndiaEritrea: On the occasion of 75th Anniversary of India's Independence, Ambassador unfurled 🇮🇳 and read out President's Address. Ind…",['India in Eritrea'],2022-08-19 15:08:46+00:00,1,0,
365,Andhravilasnews,Andhravilas,"Pendency of public grievances went up in July https://t.co/y4TQhIkAwR #Indiafightscorona #Breakingnews #Indiapolitics #AndhraPolitics #NewsFeed #HarGharTiranga #Telangana #memes #Iphone13 

New Delhi, Aug 19 - The pendency of public grievances in the Central Secretariat increa…",[],2022-08-19 15:08:40+00:00,0,0,USA
366,Andhravilasnews,Andhravilas,"Don't need to work hard to form government, but have to build nation: PM https://t.co/gYx0RYX9qz #YSJagan #Breakingnews #Indiapolitics #AndhraPolitics #NewsFeed #HarGharTiranga #Telangana #ChandaBabu #Mamata 

Panaji, Aug 19 - Prime Minister Narendra Modi, congratulating peopl…",[],2022-08-19 15:08:40+00:00,0,0,USA
367,BhabagrahiRan10,Bhabagrahi Rana,@kissfoundation: #HarGharTiranga movement was celebrated with much zeal and vigour at KISS campus. Catch a glimpse of the lively perform…,['KISS - Kalinga Institute of Social Sciences'],2022-08-19 15:08:39+00:00,1,0,
368,PavanKu27698631,Pavan Kumar,"@urstrulyMahesh: One nation.. One emotion.. One identity! Celebrating 75 years of Independence! 🇮🇳

#ProudIndian #HarGharTiranga @AmritM…",['Mahesh Babu'],2022-08-19 15:08:37+00:00,1,0,
369,anwer_hs3,Anwer HS,"@manojsinha_: #HarGharTiranga Utsav
Joined thousands of citizens from all walks of life in a Walkathon at Srinagar. https://t.co/qXlEB6j…",['Manoj Sinha'],2022-08-19 15:08:36+00:00,1,0,
370,priyasi09717020,Priya Singh🇮🇳,@Nyksindia: NYKS in News: About 160 national flags (tricolor) were distributed by Ashish Saini in Karmagarh village of Jind under the tr…,['NYKS India'],2022-08-19 15:08:34+00:00,1,0,"kathua,Jammu And Kashmir, Indi"
371,priyasi09717020,Priya Singh🇮🇳,"@Nyksindia: #HarGharTiranga campaign by District Administration, North Delhi, &amp; @NyknorthEast Delhi glimpses of Rally by youth volunteer…","['NYKS India', 'NYK North East Delhi']",2022-08-19 15:08:28+00:00,1,0,"kathua,Jammu And Kashmir, Indi"
372,anwer_hs3,Anwer HS,"@ZainakotOlives_: 2 RR -Tiranga Rally in Meadows on 14 AUG 2022
#HarGharTiranga initiative of Government of India. Chhandil Army Camp, 2…",['ZainakotOlives'],2022-08-19 15:08:26+00:00,1,0,
373,dilkasukooon,𝑆𝑎𝑘𝒉𝑎•𝑠𝑎𝑘𝒉𝑖•𝑎𝑢𝑟𝑟𝑖𝑠𝒉𝑡♡✨🌸,"@XpressBengaluru: #HarGharTiranga 

Power House of Karnataka - VidhanaSoudha decked up in tricolour illumination attracting many people…",['TNIE Karnataka'],2022-08-19 15:08:16+00:00,1,0,India
374,anwer_hs3,Anwer HS,@HukusBukus_786: #IndianArmy salutes the valour &amp; sacrifice of Army Assault Canine Dog 'Axel' who laid down his life in the line of duty…,['HukusBukus'],2022-08-19 15:08:05+00:00,1,0,
375,anwer_hs3,Anwer HS,"@HukusBukus_786: Happy Independence Day 2022
#IndianArmy 
#azadikaamritmahotsav2022 
#HarGharTiranga 
#Kashmir 
#KashmirMainHarGharTiran…",['HukusBukus'],2022-08-19 15:07:46+00:00,1,0,
376,Chandik65854556,Chandika ,@Nihar_Sarma: #HarGharTiranga https://t.co/DAPTIJup5q,['Niharendra Sarma'],2022-08-19 15:07:44+00:00,1,0,"Assam, India"
377,Chandik65854556,Chandika ,"@Nihar_Sarma: #HarGharTiranga
https://t.co/phFS9i6rjJ",['Niharendra Sarma'],2022-08-19 15:07:29+00:00,1,0,"Assam, India"
378,ashish05870,Ashish Kumar,@hegdepooja: Happy Independence Day from Ladakh 🇮🇳 In gratitude to all those who keep us safe. Sending you all love and light. Jai Hind…,['Pooja Hegde'],2022-08-19 15:07:29+00:00,1,0,"Patna, India"
379,KhuranaPc,pc Khurana,"@centralbank_in: Buy your dream house with the convenient and low-interest Cent Home loans.

#HomeLoans
#HarGharTiranga
#AzadiKaAmritMah…",['Central Bank of India'],2022-08-19 15:07:28+00:00,1,0,
380,Chandik65854556,Chandika ,"@Nihar_Sarma: #AzadiKaAmritMahotsav के उपलक्ष्य पर आज @bjpguwahaticity के सभी आठ मोर्चो के द्वारा आयोजित ""तिरंगा यात्रा"" के कुछ क्षण!!…","['Niharendra Sarma', 'BJP Guwahati City']",2022-08-19 15:07:24+00:00,1,0,"Assam, India"
381,Rahulsi27158374,Rahul singj,"@e_sopore: Bring home a Tiranga to mark the 75years of Indian Independence.
#HarGharTiranga   
#MeraTirangaMeriShaan
#KashmirMeinTiranga…",['khushnuma sopore'],2022-08-19 15:07:17+00:00,1,0,
382,Pragyaoo1,Pragya kumari,"@AmritMahotsav: #GuessTheSong 🇮🇳🎶from the 3 words given here. Comment your answer in the comment section👇below &amp; tag friends 

#AmritMah…",['Amrit Mahotsav'],2022-08-19 15:07:04+00:00,1,0,India
383,BachulaKarthik,Karthik Bachula,"@urstrulyMahesh: One nation.. One emotion.. One identity! Celebrating 75 years of Independence! 🇮🇳

#ProudIndian #HarGharTiranga @AmritM…",['Mahesh Babu'],2022-08-19 15:06:58+00:00,1,0,yakamuru
384,Rahulsi27158374,Rahul singj,@wasimkhan0730: मोहब्बत की इसी मिट्टी को हिंदुस्तान कहते हैं #HarGharTiranga https://t.co/BXHYmvKHNF,['Wasim R Khan'],2022-08-19 15:06:53+00:00,1,0,
385,Rahulsi27158374,Rahul singj,"@JannatEHaphruda: Let’s know some important facts about Our Tiranga, our pride! Let's pledge to keep our tricolour flying high from 13th…",['Jannat-e-Haphruda'],2022-08-19 15:06:51+00:00,1,0,
386,Rahulsi27158374,Rahul singj,"@At_ul_inkashmir: #AzaadiKaAmritMahotsav celebrations around Srinagar. Kashmir covered in colours of #Tiranga. Proud Kashmiris, Proud In…",['At_UL in kashmir'],2022-08-19 15:06:48+00:00,1,0,
387,Rahulsi27158374,Rahul singj,"@PragaashArt: #AzaadiKaAmritMahotsav celebrations around Srinagar. Kashmir covered in colours of #Tiranga. Proud Kashmiris, Proud Indian…",['Pragaash'],2022-08-19 15:06:46+00:00,1,0,
388,Rahulsi27158374,Rahul singj,"@DALuv_e_Kashmir: Each inch of #Kashmir had shadow of 🇮🇳 on #15Aug during #AzadiKaAmritMahotsav with #HarGharTiranga 
#MadeInKashmirTira…",['Arshi🍁Wani☃️Kaaju🌏'],2022-08-19 15:06:43+00:00,1,0,
389,Abhishe07027339,Abhishek Pandit,@myogiadityanath: जन-जन के हृदय में राष्ट्रभक्ति के प्रांजल भाव को जागृत करते #HarGharTiranga अभियान के अंतर्गत आज अपने सरकारी आवास पर…,['Yogi Adityanath'],2022-08-19 15:06:40+00:00,1,0,"Ghaziabad, India🇮🇳"
390,Rahulsi27158374,Rahul singj,"@e_sopore: Kashmir is moving towards #peace &amp; prosperity.
#HarGharTiranga   
#MeraTirangaMeriShaan
#KashmirMeinTiranga https://t.co/5B95…",['khushnuma sopore'],2022-08-19 15:06:40+00:00,1,0,
391,Chandik65854556,Chandika ,@Nihar_Sarma: #AzadiKaAmritMahotsav के उपलक्ष्य पर भारत सरकार के माननीय केंद्रीय मंत्री एवं असम के पूर्व मुख्यमंत्री श्री @sarbanandsonw…,['Niharendra Sarma'],2022-08-19 15:06:32+00:00,1,0,"Assam, India"
392,Gulamal81079957,Gulam ali,"@JannatEHaphruda: بھارتی فوج نے اقبال میموریل پبلک ہائی سکول، گشی میں یوم آزادی کے کوئز مقابلے کا انعقاد کیا۔
#Kashmir
#ProsperousKashmi…",['Jannat-e-Haphruda'],2022-08-19 15:06:20+00:00,1,0,
393,FarukBh11698596,Faruk Bhai,"@JannatEHaphruda: بھارتی فوج نے اقبال میموریل پبلک ہائی سکول، گشی میں یوم آزادی کے کوئز مقابلے کا انعقاد کیا۔
#Kashmir
#ProsperousKashmi…",['Jannat-e-Haphruda'],2022-08-19 15:06:10+00:00,1,0,
394,Sauravchauhans,Saurabh Chauhan,"@DSSNewsUpdates: Divine ambience during #BirthMonthOfMSG celebrations at Salabatpura,Punjab filled with festive vibes, welfare &amp; patriot…",['Dera Sacha Sauda'],2022-08-19 15:06:09+00:00,1,0,delhi cantt
395,anwer_hs3,Anwer HS,"@HukusBukus_786: To commemorate 75 years of Independence, #IndianArmy organised screening of #Shershaah movie at Govt Primary School, Na…",['HukusBukus'],2022-08-19 15:05:56+00:00,1,0,
396,RAshawarker,Reshma Ashawarker,"@mla_sudhakar: Tiranga lighting at Victoria Hospital, Bengaluru 🇮🇳

#harghartiranga https://t.co/xPkG30XACW",['Dr Sudhakar K'],2022-08-19 15:05:54+00:00,1,0,
397,RinkuCh70268988,Rinku Chahal,"@DSSNewsUpdates: Making the #AmritMahotsav memorable, #DeraSachaSauda volunteers are hoisting Tricolor at their homes and contributing t…",['Dera Sacha Sauda'],2022-08-19 15:05:36+00:00,1,0,
398,deepakk20681992,deepak kuma,"@IAF_MCC: Indian Air Force with the #Tiranga

#HarGharTiranga
#AzadiKaAmritMahotsav https://t.co/AtDsocaOws",['Indian Air Force'],2022-08-19 15:05:19+00:00,1,0,
399,Sauravchauhans,Saurabh Chauhan,"@DSSNewsUpdates: Drenched in spiritual hues of #AuspiciousAugust, devotees celebrated birth month of St. Dr. @Gurmeetramrahim Singh Ji I…","['Dera Sacha Sauda', 'Dr.GURMEET RAM RAHIM']",2022-08-19 15:05:17+00:00,1,0,delhi cantt
400,Chandra92262517,Chandrabhanu Kundu,"@XpressOdisha: #IndiaAt75
@KIITUniversity and @kissfoundation founder MP @achyuta_samanta and students  join the New Indian Express' #Ha…","['TNIE Odisha', 'KIIT - Kalinga Institute of Industrial Technology', 'KISS - Kalinga Institute of Social Sciences', 'Achyuta Samanta']",2022-08-19 15:05:04+00:00,1,0,
401,Jaspreet1190,Jaspreet Insan,"@insan_honey: Proud to be a part of #HarGharTiranga movement at Dera Sacha Sauda! This Independence Day, let’s take a pledge to protect…",['Honeypreet  Insan'],2022-08-19 15:05:02+00:00,1,0,
402,VikasDhakaUPP,Vikas Dhaka,"@Uppolice: 'Carrying the baton of #HarGharTiranga' 

Marching in tandem with the pulse of the nation, here's how UP Police celebrated #A…",['UP POLICE'],2022-08-19 15:05:01+00:00,1,0,"बिजनौर, भारत"
403,pandey2464,Sandeep Pandey,"@ShobhaBJP: Sprit of #AmritMahotsav!

Tribal women taking a Tiranga Yatra, with the chants of Bharat Mata Ki Jai.

#HarGharTiranga has u…",['Shobha Karandlaje'],2022-08-19 15:05:01+00:00,1,0,
404,RinkuCh70268988,Rinku Chahal,"@DSSNewsUpdates: आज़ादी के 75 वर्ष पूरे होने पर व अमृत महोत्सव के उपलक्ष्य में आज डेरा सच्चा सौदा में 10,000 से अधिक तिरंगे लोगों को अप…",['Dera Sacha Sauda'],2022-08-19 15:04:54+00:00,1,0,
405,Chandra92262517,Chandrabhanu Kundu,"@achyuta_samanta: 30,000 KISSians 
1 Emotion - #HarGharTiranga

Perfect blend of passion and patriotism - celebration at KISS in the pre…",['Achyuta Samanta'],2022-08-19 15:04:53+00:00,1,0,
406,RinkuCh70268988,Rinku Chahal,@DSSNewsUpdates: DSS volunteers are proudly commemorating the #HarGharTiranga movement and hoisting Tiranga at their places. Their parti…,['Dera Sacha Sauda'],2022-08-19 15:04:52+00:00,1,0,
407,PoliceSamanvay1,Police Samanvay,@AmritMahotsav: भारतीय फ्लैग कोड के अनुसार तिरंगे पर किसी भी प्रकार की लिखावट नहीं होनी चाहिये। ऐसा करना फ्लैग कोड का उल्लंघन माना जाता…,['Amrit Mahotsav'],2022-08-19 15:04:46+00:00,1,0,"Ahmadabad City, India"
408,anwer_hs3,Anwer HS,"@ChinarcorpsIA: The Tricolour unfurled all across the #Mountain passes &amp; Valleys to celebrate the festival of #AzadiKaAmritMahotsav.

#A…",['Chinar Corps🍁 - Indian Army'],2022-08-19 15:04:39+00:00,1,0,
409,JAYANTA68004824,JAYANTA MUKHERJEE,"@ianuragthakur: हर घर तिरंगा लहरा दो,
आज़ादी का जश्न मना लो 🇮🇳 

#HarGharTiranga https://t.co/tqlnKC2dbB",['Anurag Thakur'],2022-08-19 15:04:29+00:00,1,0,
410,Chandra92262517,Chandrabhanu Kundu,"@achyuta_samanta: Hues of Patriotism! 

Adding vigour to the #HarGharTiranga  movement, we celebrated the historic #AzadiKaAmritMahotsav…",['Achyuta Samanta'],2022-08-19 15:04:29+00:00,1,0,
411,Maninder_pandit,Maninder pandit,@Phogat_Vinesh: Happy Independence Day to my fellow Indians! 🇮🇳🫶 #harghartiranga https://t.co/4gOaIhqFs3,['Vinesh Phogat'],2022-08-19 15:04:19+00:00,1,0,
412,spgautam123,spgautam,"@Uppolice: Rallying for the glory of nation- As part of #AzadiKaAmritMahotsav, a  ‘Tiranga rally’ was organised across the state by @Upp…",['UP POLICE'],2022-08-19 15:04:13+00:00,1,0,India
413,chewthepie,Chewthepie,#HarGharTiranga #IndiaAt75 is that the National flag?  perhaps @HDFC_Bank can tell us? https://t.co/le1MRBRUiC,['HDFC Bank'],2022-08-19 15:04:10+00:00,0,0,
414,Imharishchauhan,हrish चौhan,"@G3Quiz: ગુજરાત જ્ઞાન ગુરુ ક્વિઝ માં રજીસ્ટ્રેશન કરાવો.

*રૂ. ૨૫ કરોડની વધુના ઇનામો અને ફ્રી એજ્યુકેશનલ ટ્રીપ જીતવાની સુવર્ણ તક!
#g3quiz…",['Gujarat Gyan Guru Quiz'],2022-08-19 15:03:55+00:00,1,0,"Ahmadabad City, India"
415,Chandra92262517,Chandrabhanu Kundu,@kissfoundation: #HarGharTiranga movement was celebrated with much zeal and vigour at KISS campus. Catch a glimpse of the lively perform…,['KISS - Kalinga Institute of Social Sciences'],2022-08-19 15:03:51+00:00,1,0,
416,G3Quiz,Gujarat Gyan Guru Quiz,"ગુજરાત જ્ઞાન ગુરુ ક્વિઝ માં રજીસ્ટ્રેશન કરાવો.

*રૂ. ૨૫ કરોડની વધુના ઇનામો અને ફ્રી એજ્યુકેશનલ ટ્રીપ જીતવાની સુવર્ણ તક!
#g3quiz #gujaratgyanguruquiz #Gujarat #quiz #QuizTime #Play #win #HarGharTiranga https://t.co/rTco6T1WIQ",[],2022-08-19 15:03:35+00:00,0,1,Gujarat
417,spgautam123,spgautam,"@Uppolice: 'Carrying the baton of #HarGharTiranga' 

Marching in tandem with the pulse of the nation, here's how UP Police celebrated #A…",['UP POLICE'],2022-08-19 15:02:47+00:00,1,0,India
418,samuelrajsekar,samuel christopher,"@LamaLines: What's the use of showing fake #nationalism when you actually don't #value it?!

For the sake of #social #media #PROMOTION a…",['Lama Lines'],2022-08-19 15:02:36+00:00,1,0,
419,abhisagar6798,Abhisagar6798,@NykHyderabad: Glimpses of Rally with 150 mtr  National Flag organised by BR Ambedkar seva sangam - NYK HYD in coordination with Red Cro…,['NYK Hyderabad #AmritMahostav🇮🇳'],2022-08-19 15:02:18+00:00,1,0,
